{'doc_id': 'APW_ENG_20010401.0004', 'sentence_id': 19, 'h': {'id': 'Q956', 'pos': [9, 10]}, 't': {'id': 'Q148', 'pos': [32, 33]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0092', 'sentence_id': 40, 'h': {'id': 'Q585', 'pos': [7, 8]}, 't': {'id': 'Q20', 'pos': [8, 9]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0093', 'sentence_id': 1, 'h': {'id': 'Q79', 'pos': [17, 18]}, 't': {'id': 'Q115', 'pos': [15, 16]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0100', 'sentence_id': 1, 'h': {'id': 'Q865', 'pos': [0, 1]}, 't': {'id': 'Q148', 'pos': [9, 10]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0106', 'sentence_id': 1, 'h': {'id': 'Q5187', 'pos': [15, 16]}, 't': {'id': 'Q159', 'pos': [10, 11]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0107', 'sentence_id': 2, 'h': {'id': 'Q219354', 'pos': [16, 18]}, 't': {'id': 'Q25', 'pos': [1, 2]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0107', 'sentence_id': 29, 'h': {'id': 'Q224', 'pos': [16, 17]}, 't': {'id': 'Q403', 'pos': [15, 16]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0114', 'sentence_id': 1, 'h': {'id': 'Q801', 'pos': [27, 28]}, 't': {'id': 'Q79', 'pos': [16, 17]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0118', 'sentence_id': 3, 'h': {'id': 'Q36', 'pos': [15, 16]}, 't': {'id': 'Q42884', 'pos': [1, 2]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0125', 'sentence_id': 22, 'h': {'id': 'Q214', 'pos': [26, 27]}, 't': {'id': 'Q219', 'pos': [14, 15]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0125', 'sentence_id': 22, 'h': {'id': 'Q884', 'pos': [4, 6]}, 't': {'id': 'Q8684', 'pos': [24, 25]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0129', 'sentence_id': 1, 'h': {'id': 'Q183', 'pos': [18, 19]}, 't': {'id': 'Q39', 'pos': [17, 18]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0147', 'sentence_id': 1, 'h': {'id': 'Q928', 'pos': [1, 2]}, 't': {'id': 'Q252', 'pos': [2, 3]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0148', 'sentence_id': 1, 'h': {'id': 'Q796', 'pos': [4, 5]}, 't': {'id': 'Q810', 'pos': [11, 12]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0156', 'sentence_id': 1, 'h': {'id': 'Q55', 'pos': [23, 24]}, 't': {'id': 'Q148', 'pos': [14, 15]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0156', 'sentence_id': 1, 'h': {'id': 'Q36678', 'pos': [25, 27]}, 't': {'id': 'Q801', 'pos': [35, 36]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0159', 'sentence_id': 1, 'h': {'id': 'Q5284', 'pos': [9, 11]}, 't': {'id': 'Q2283', 'pos': [7, 8]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0171', 'sentence_id': 1, 'h': {'id': 'Q796', 'pos': [7, 8]}, 't': {'id': 'Q817', 'pos': [15, 16]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0214', 'sentence_id': 1, 'h': {'id': 'Q183', 'pos': [20, 21]}, 't': {'id': 'Q31', 'pos': [18, 19]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0232', 'sentence_id': 22, 'h': {'id': 'Q801', 'pos': [10, 11]}, 't': {'id': 'Q858', 'pos': [0, 1]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0232', 'sentence_id': 22, 'h': {'id': 'Q258', 'pos': [6, 8]}, 't': {'id': 'Q833', 'pos': [11, 12]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0250', 'sentence_id': 6, 'h': {'id': 'Q810', 'pos': [9, 10]}, 't': {'id': 'Q796', 'pos': [28, 29]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0301', 'sentence_id': 6, 'h': {'id': 'Q928', 'pos': [30, 31]}, 't': {'id': 'Q148', 'pos': [17, 18]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0302', 'sentence_id': 1, 'h': {'id': 'Q865', 'pos': [35, 36]}, 't': {'id': 'Q17', 'pos': [21, 22]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0303', 'sentence_id': 15, 'h': {'id': 'Q38', 'pos': [8, 9]}, 't': {'id': 'Q40', 'pos': [19, 20]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0304', 'sentence_id': 15, 'h': {'id': 'Q42970', 'pos': [28, 30]}, 't': {'id': 'Q84', 'pos': [27, 28]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0306', 'sentence_id': 4, 'h': {'id': 'Q810', 'pos': [27, 28]}, 't': {'id': 'Q796', 'pos': [19, 20]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0307', 'sentence_id': 6, 'h': {'id': 'Q1014', 'pos': [0, 1]}, 't': {'id': 'Q1008', 'pos': [16, 18]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0320', 'sentence_id': 3, 'h': {'id': 'Q155', 'pos': [15, 16]}, 't': {'id': 'Q17', 'pos': [19, 20]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0321', 'sentence_id': 17, 'h': {'id': 'Q2060', 'pos': [35, 36]}, 't': {'id': 'Q2062', 'pos': [33, 34]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0339', 'sentence_id': 65, 'h': {'id': 'Q148', 'pos': [5, 6]}, 't': {'id': 'Q865', 'pos': [25, 26]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0341', 'sentence_id': 65, 'h': {'id': 'Q816', 'pos': [7, 8]}, 't': {'id': 'Q99', 'pos': [8, 9]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0349', 'sentence_id': 2, 'h': {'id': 'Q334', 'pos': [0, 1]}, 't': {'id': 'Q148', 'pos': [17, 18]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0349', 'sentence_id': 29, 'h': {'id': 'Q96', 'pos': [7, 8]}, 't': {'id': 'Q414', 'pos': [9, 10]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0350', 'sentence_id': 23, 'h': {'id': 'Q252', 'pos': [29, 30]}, 't': {'id': 'Q928', 'pos': [31, 32]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0350', 'sentence_id': 23, 'h': {'id': 'Q127', 'pos': [9, 10]}, 't': {'id': 'Q105', 'pos': [6, 7]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0364', 'sentence_id': 23, 'h': {'id': 'Q34', 'pos': [9, 10]}, 't': {'id': 'Q16', 'pos': [7, 8]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0364', 'sentence_id': 23, 'h': {'id': 'Q1218', 'pos': [9, 10]}, 't': {'id': 'Q801', 'pos': [0, 1]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0390', 'sentence_id': 10, 'h': {'id': 'Q928', 'pos': [11, 12]}, 't': {'id': 'Q869', 'pos': [25, 26]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0420', 'sentence_id': 17, 'h': {'id': 'Q2634', 'pos': [7, 8]}, 't': {'id': 'Q38', 'pos': [8, 9]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0421', 'sentence_id': 17, 'h': {'id': 'Q810', 'pos': [4, 5]}, 't': {'id': 'Q3805', 'pos': [3, 4]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0422', 'sentence_id': 17, 'h': {'id': 'Q1761', 'pos': [12, 13]}, 't': {'id': 'Q27', 'pos': [32, 35]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0425', 'sentence_id': 1, 'h': {'id': 'Q36', 'pos': [17, 18]}, 't': {'id': 'Q28', 'pos': [15, 16]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0439', 'sentence_id': 15, 'h': {'id': 'Q38', 'pos': [13, 14]}, 't': {'id': 'Q55', 'pos': [27, 28]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0441', 'sentence_id': 11, 'h': {'id': 'Q2060', 'pos': [12, 13]}, 't': {'id': 'Q2062', 'pos': [26, 27]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0480', 'sentence_id': 6, 'h': {'id': 'Q212', 'pos': [18, 19]}, 't': {'id': 'Q49542', 'pos': [10, 11]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0482', 'sentence_id': 5, 'h': {'id': 'Q1183', 'pos': [30, 32]}, 't': {'id': 'Q664609', 'pos': [22, 23]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0513', 'sentence_id': 10, 'h': {'id': 'Q956', 'pos': [21, 22]}, 't': {'id': 'Q148', 'pos': [5, 6]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0522', 'sentence_id': 25, 'h': {'id': 'Q928', 'pos': [23, 24]}, 't': {'id': 'Q11708', 'pos': [26, 28]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0522', 'sentence_id': 25, 'h': {'id': 'Q55696', 'pos': [5, 6]}, 't': {'id': 'Q13870', 'pos': [1, 2]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0611', 'sentence_id': 2, 'h': {'id': 'Q1435', 'pos': [25, 26]}, 't': {'id': 'Q224', 'pos': [26, 27]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0611', 'sentence_id': 2, 'h': {'id': 'Q865', 'pos': [24, 25]}, 't': {'id': 'Q258', 'pos': [88, 90]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0637', 'sentence_id': 1, 'h': {'id': 'Q258', 'pos': [88, 90]}, 't': {'id': 'Q334', 'pos': [4, 5]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0645', 'sentence_id': 1, 'h': {'id': 'Q833', 'pos': [6, 7]}, 't': {'id': 'Q334', 'pos': [13, 14]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0645', 'sentence_id': 5, 'h': {'id': 'Q865', 'pos': [24, 25]}, 't': {'id': 'Q34', 'pos': [32, 33]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0648', 'sentence_id': 1, 'h': {'id': 'Q258', 'pos': [88, 90]}, 't': {'id': 'Q252', 'pos': [69, 70]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0670', 'sentence_id': 1, 'h': {'id': 'Q736', 'pos': [22, 23]}, 't': {'id': 'Q159', 'pos': [3, 4]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0700', 'sentence_id': 14, 'h': {'id': 'Q35', 'pos': [20, 21]}, 't': {'id': 'Q16', 'pos': [26, 27]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0700', 'sentence_id': 14, 'h': {'id': 'Q889', 'pos': [27, 28]}, 't': {'id': 'Q843', 'pos': [9, 10]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0702', 'sentence_id': 1, 'h': {'id': 'Q889', 'pos': [6, 7]}, 't': {'id': 'Q843', 'pos': [8, 9]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0702', 'sentence_id': 1, 'h': {'id': 'Q884', 'pos': [2, 4]}, 't': {'id': 'Q8684', 'pos': [1, 2]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0721', 'sentence_id': 20, 'h': {'id': 'Q649', 'pos': [1, 2]}, 't': {'id': 'Q159', 'pos': [12, 13]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0721', 'sentence_id': 20, 'h': {'id': 'Q159', 'pos': [20, 21]}, 't': {'id': 'Q36', 'pos': [16, 17]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0721', 'sentence_id': 23, 'h': {'id': 'Q36678', 'pos': [9, 11]}, 't': {'id': 'Q801', 'pos': [0, 1]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0721', 'sentence_id': 25, 'h': {'id': 'Q159', 'pos': [0, 1]}, 't': {'id': 'Q403', 'pos': [2, 3]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0726', 'sentence_id': 2, 'h': {'id': 'Q810', 'pos': [13, 14]}, 't': {'id': 'Q801', 'pos': [8, 9]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0726', 'sentence_id': 28, 'h': {'id': 'Q403', 'pos': [0, 1]}, 't': {'id': 'Q224', 'pos': [34, 35]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0726', 'sentence_id': 28, 'h': {'id': 'Q171500', 'pos': [10, 12]}, 't': {'id': 'Q115', 'pos': [13, 14]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0726', 'sentence_id': 30, 'h': {'id': 'Q32', 'pos': [37, 38]}, 't': {'id': 'Q38', 'pos': [32, 33]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0726', 'sentence_id': 30, 'h': {'id': 'Q36678', 'pos': [10, 12]}, 't': {'id': 'Q801', 'pos': [0, 1]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0726', 'sentence_id': 30, 'h': {'id': 'Q34', 'pos': [15, 16]}, 't': {'id': 'Q38', 'pos': [23, 24]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0726', 'sentence_id': 33, 'h': {'id': 'Q41', 'pos': [9, 10]}, 't': {'id': 'Q219', 'pos': [15, 16]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0726', 'sentence_id': 33, 'h': {'id': 'Q801', 'pos': [6, 7]}, 't': {'id': 'Q212', 'pos': [0, 2]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0726', 'sentence_id': 35, 'h': {'id': 'Q3758', 'pos': [10, 11]}, 't': {'id': 'Q183', 'pos': [0, 13]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0732', 'sentence_id': 3, 'h': {'id': 'Q159', 'pos': [16, 17]}, 't': {'id': 'Q214', 'pos': [17, 18]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0732', 'sentence_id': 4, 'h': {'id': 'Q1867', 'pos': [23, 24]}, 't': {'id': 'Q865', 'pos': [7, 8]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0732', 'sentence_id': 5, 'h': {'id': 'Q36', 'pos': [10, 11]}, 't': {'id': 'Q211', 'pos': [5, 6]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0732', 'sentence_id': 8, 'h': {'id': 'Q458', 'pos': [12, 14]}, 't': {'id': 'Q16', 'pos': [10, 11]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0732', 'sentence_id': 9, 'h': {'id': 'Q334', 'pos': [19, 20]}, 't': {'id': 'Q664', 'pos': [14, 16]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0732', 'sentence_id': 10, 'h': {'id': 'Q819', 'pos': [5, 6]}, 't': {'id': 'Q424', 'pos': [4, 5]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0732', 'sentence_id': 16, 'h': {'id': 'Q1865', 'pos': [17, 19]}, 't': {'id': 'Q833', 'pos': [15, 16]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0732', 'sentence_id': 17, 'h': {'id': 'Q403', 'pos': [7, 8]}, 't': {'id': 'Q224', 'pos': [25, 26]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0732', 'sentence_id': 21, 'h': {'id': 'Q8646', 'pos': [0, 2]}, 't': {'id': 'Q148', 'pos': [26, 27]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0732', 'sentence_id': 22, 'h': {'id': 'Q38', 'pos': [12, 13]}, 't': {'id': 'Q159', 'pos': [0, 1]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0732', 'sentence_id': 22, 'h': {'id': 'Q801', 'pos': [0, 1]}, 't': {'id': 'Q36678', 'pos': [10, 12]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0732', 'sentence_id': 23, 'h': {'id': 'Q148', 'pos': [11, 12]}, 't': {'id': 'Q837', 'pos': [6, 7]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0732', 'sentence_id': 26, 'h': {'id': 'Q902', 'pos': [24, 25]}, 't': {'id': 'Q843', 'pos': [23, 24]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0732', 'sentence_id': 31, 'h': {'id': 'Q125', 'pos': [3, 4]}, 't': {'id': 'Q126', 'pos': [16, 17]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0732', 'sentence_id': 32, 'h': {'id': 'Q17', 'pos': [8, 9]}, 't': {'id': 'Q884', 'pos': [10, 12]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0732', 'sentence_id': 34, 'h': {'id': 'Q1400', 'pos': [6, 7]}, 't': {'id': 'Q559822', 'pos': [8, 10]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0733', 'sentence_id': 1, 'h': {'id': 'Q148', 'pos': [10, 11]}, 't': {'id': 'Q232', 'pos': [9, 10]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0733', 'sentence_id': 7, 'h': {'id': 'Q884', 'pos': [9, 11]}, 't': {'id': 'Q334', 'pos': [38, 39]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0733', 'sentence_id': 9, 'h': {'id': 'Q5196', 'pos': [28, 29]}, 't': {'id': 'Q5187', 'pos': [17, 18]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0733', 'sentence_id': 10, 'h': {'id': 'Q39', 'pos': [27, 28]}, 't': {'id': 'Q884', 'pos': [24, 26]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0733', 'sentence_id': 25, 'h': {'id': 'Q2031151', 'pos': [27, 29]}, 't': {'id': 'Q241', 'pos': [0, 1]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0733', 'sentence_id': 26, 'h': {'id': 'Q1515', 'pos': [20, 21]}, 't': {'id': 'Q1008', 'pos': [21, 23]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0736', 'sentence_id': 2, 'h': {'id': 'Q34', 'pos': [16, 17]}, 't': {'id': 'Q33', 'pos': [14, 15]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0749', 'sentence_id': 2, 'h': {'id': 'Q125', 'pos': [25, 26]}, 't': {'id': 'Q124', 'pos': [9, 10]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0749', 'sentence_id': 30, 'h': {'id': 'Q31', 'pos': [10, 11]}, 't': {'id': 'Q240', 'pos': [9, 10]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0749', 'sentence_id': 30, 'h': {'id': 'Q875556', 'pos': [19, 20]}, 't': {'id': 'Q801', 'pos': [9, 10]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0749', 'sentence_id': 32, 'h': {'id': 'Q1489', 'pos': [1, 3]}, 't': {'id': 'Q96', 'pos': [19, 20]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0749', 'sentence_id': 32, 'h': {'id': 'Q159', 'pos': [22, 23]}, 't': {'id': 'Q148', 'pos': [20, 21]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0749', 'sentence_id': 32, 'h': {'id': 'Q1490', 'pos': [23, 24]}, 't': {'id': 'Q17', 'pos': [14, 15]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0749', 'sentence_id': 35, 'h': {'id': 'Q801', 'pos': [10, 11]}, 't': {'id': 'Q36678', 'pos': [34, 36]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0749', 'sentence_id': 35, 'h': {'id': 'Q183', 'pos': [19, 20]}, 't': {'id': 'Q55', 'pos': [34, 35]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0749', 'sentence_id': 35, 'h': {'id': 'Q191', 'pos': [20, 21]}, 't': {'id': 'Q211', 'pos': [21, 22]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0749', 'sentence_id': 37, 'h': {'id': 'Q33', 'pos': [1, 2]}, 't': {'id': 'Q34', 'pos': [0, 1]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0786', 'sentence_id': 4, 'h': {'id': 'Q49542', 'pos': [1, 2]}, 't': {'id': 'Q159', 'pos': [33, 34]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0831', 'sentence_id': 2, 'h': {'id': 'Q843', 'pos': [19, 20]}, 't': {'id': 'Q159', 'pos': [6, 7]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0831', 'sentence_id': 30, 'h': {'id': 'Q801', 'pos': [12, 13]}, 't': {'id': 'Q810', 'pos': [32, 33]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0831', 'sentence_id': 30, 'h': {'id': 'Q17', 'pos': [19, 20]}, 't': {'id': 'Q884', 'pos': [0, 2]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0831', 'sentence_id': 32, 'h': {'id': 'Q1435', 'pos': [31, 32]}, 't': {'id': 'Q224', 'pos': [32, 33]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0831', 'sentence_id': 32, 'h': {'id': 'Q712', 'pos': [23, 24]}, 't': {'id': 'Q38807', 'pos': [22, 23]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0831', 'sentence_id': 32, 'h': {'id': 'Q17', 'pos': [21, 22]}, 't': {'id': 'Q29', 'pos': [24, 25]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0831', 'sentence_id': 35, 'h': {'id': 'Q159', 'pos': [12, 13]}, 't': {'id': 'Q148', 'pos': [23, 24]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0831', 'sentence_id': 35, 'h': {'id': 'Q105', 'pos': [18, 19]}, 't': {'id': 'Q127', 'pos': [0, 1]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0831', 'sentence_id': 35, 'h': {'id': 'Q916', 'pos': [11, 12]}, 't': {'id': 'Q954', 'pos': [12, 13]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0831', 'sentence_id': 37, 'h': {'id': 'Q41', 'pos': [31, 32]}, 't': {'id': 'Q219', 'pos': [33, 34]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0833', 'sentence_id': 1, 'h': {'id': 'Q43', 'pos': [22, 23]}, 't': {'id': 'Q796', 'pos': [17, 18]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0833', 'sentence_id': 7, 'h': {'id': 'Q129', 'pos': [3, 4]}, 't': {'id': 'Q128', 'pos': [7, 8]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0833', 'sentence_id': 9, 'h': {'id': 'Q36678', 'pos': [9, 11]}, 't': {'id': 'Q801', 'pos': [1, 2]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0833', 'sentence_id': 10, 'h': {'id': 'Q17', 'pos': [14, 15]}, 't': {'id': 'Q16', 'pos': [20, 21]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0833', 'sentence_id': 25, 'h': {'id': 'Q3630', 'pos': [29, 30]}, 't': {'id': 'Q252', 'pos': [27, 28]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0833', 'sentence_id': 26, 'h': {'id': 'Q921', 'pos': [26, 27]}, 't': {'id': 'Q865', 'pos': [24, 25]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0836', 'sentence_id': 27, 'h': {'id': 'Q186285', 'pos': [35, 39]}, 't': {'id': 'Q35', 'pos': [40, 41]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0836', 'sentence_id': 27, 'h': {'id': 'Q148', 'pos': [10, 11]}, 't': {'id': 'Q956', 'pos': [26, 27]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0849', 'sentence_id': 2, 'h': {'id': 'Q148', 'pos': [5, 6]}, 't': {'id': 'Q843', 'pos': [0, 1]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0849', 'sentence_id': 2, 'h': {'id': 'Q148', 'pos': [22, 23]}, 't': {'id': 'Q881', 'pos': [26, 27]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0854', 'sentence_id': 8, 'h': {'id': 'Q875556', 'pos': [38, 39]}, 't': {'id': 'Q801', 'pos': [18, 19]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0873', 'sentence_id': 5, 'h': {'id': 'Q129', 'pos': [29, 30]}, 't': {'id': 'Q130', 'pos': [12, 13]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0903', 'sentence_id': 5, 'h': {'id': 'Q1196645', 'pos': [4, 5]}, 't': {'id': 'Q16', 'pos': [14, 15]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0915', 'sentence_id': 16, 'h': {'id': 'Q875556', 'pos': [8, 9]}, 't': {'id': 'Q801', 'pos': [14, 15]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0928', 'sentence_id': 6, 'h': {'id': 'Q286468', 'pos': [32, 33]}, 't': {'id': 'Q79', 'pos': [31, 32]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0960', 'sentence_id': 2, 'h': {'id': 'Q34647', 'pos': [19, 20]}, 't': {'id': 'Q133083', 'pos': [14, 15]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0960', 'sentence_id': 2, 'h': {'id': 'Q159', 'pos': [8, 9]}, 't': {'id': 'Q36', 'pos': [16, 17]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0960', 'sentence_id': 2, 'h': {'id': 'Q36678', 'pos': [16, 18]}, 't': {'id': 'Q801', 'pos': [30, 31]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0967', 'sentence_id': 2, 'h': {'id': 'Q801', 'pos': [7, 8]}, 't': {'id': 'Q155', 'pos': [12, 13]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0988', 'sentence_id': 3, 'h': {'id': 'Q4264', 'pos': [33, 34]}, 't': {'id': 'Q77', 'pos': [20, 21]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.0990', 'sentence_id': 5, 'h': {'id': 'Q22', 'pos': [25, 26]}, 't': {'id': 'Q21', 'pos': [18, 19]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010508.1006', 'sentence_id': 2, 'h': {'id': 'Q334', 'pos': [22, 23]}, 't': {'id': 'Q884', 'pos': [23, 25]}, 'relation': 'NA'}
